,MLP,LSTM,BuyAndHold
2019-11-04,0.9983364144146216,1.0016635855853784,1.0
2019-11-05,0.9975047009460593,1.0024980709182492,0.9983364144146216
2019-11-06,0.9966729874774967,1.001662194007594,0.9975047009460591
2019-11-07,0.9948046116372715,1.0035399226777442,0.9983364144146216
2019-11-08,0.9937665634656243,1.0024927594763229,0.9964649202931344
2019-11-11,0.9950095769536642,1.0037466877805172,0.9975047009460591
2019-11-12,0.9960479764500966,1.0047942053916823,0.9962570117570254
2019-11-13,0.998337276156567,1.0071036072818045,0.9952173104282274
2019-11-14,0.9916468547177869,1.0003544377114055,0.9929299199103955
2019-11-15,0.9943286760434547,0.9976490674966789,0.9995841036036555
2019-11-18,0.9922657062951528,0.9997189261814922,1.0022873905178318
2019-11-19,0.9854581028613798,1.0065776636663253,1.0002079085361089
2019-11-20,0.9862832907607006,1.007420536341858,0.99334581630674
2019-11-21,0.9844235453696536,1.005520934354418,0.9925140235140509
2019-11-22,0.9922462555558843,0.9975305740134441,0.9943855176355382
2019-11-25,0.9932755409286789,0.9964958070662289,1.0022873905178318
2019-11-26,0.9963634755765026,0.9933978611265012,1.00332709184663
2019-11-27,0.9897759549552894,0.9999657743987673,1.006446275157151
2019-11-29,0.995540094395931,1.0057892560974757,0.999792091463891
2019-12-02,0.9997055500778137,1.0099975954653944,0.9939696212391935
2019-12-03,0.9896244148810681,0.999812674207848,0.9898107365998744
2019-12-04,0.9875660807964235,1.001892198999917,0.999792091463891
2019-12-05,0.9970341820335381,0.9922867488399069,0.9977126094821681
2019-12-06,0.9931234650488387,0.9961788447302059,1.0072779886257135
2019-12-09,0.9927117982319098,0.9965917780547465,1.00332709184663
2019-12-10,0.9869486198297388,0.9908060744685738,1.0029111954502854
2019-12-11,0.9944764226066408,0.9832488495341668,1.0087335863508562
2019-12-12,1.0050559680994897,0.9727887464105831,1.0164275506970408
2019-12-13,1.0101422835704164,0.967865726590933,1.02724061902962
2019-12-16,1.0020041477725279,0.9756632644677541,1.0324392049977373
2019-12-17,1.0032248914255155,0.9768519169700415,1.024121435719099
2019-12-18,1.0020011696754487,0.9756603646594801,1.0228737465300652
2019-12-19,0.9999666805782894,0.9736793586142745,1.024121435719099
2019-12-20,1.0015877376788664,0.9721009161835185,1.0262008383766952
2019-12-23,1.0026008597185987,0.971117620536038,1.0278644239620736
2019-12-24,1.0066534251737844,0.9671923119910093,1.0289041252908717
2019-12-26,1.0121243769438466,0.9619358231548797,1.0330630099301907
2019-12-27,1.0038166525440315,0.969831589615135,1.0386774922946527
2019-12-30,0.9971299852447936,0.9633713051004158,1.0301518144799053
2019-12-31,0.9897319334873874,0.9562237206508486,1.0370139067092743
2020-01-02,0.9785028200971485,0.9670726628970485,1.0447078710554591
2020-01-03,0.9767298101039353,0.9653203639151104,1.032855022069955
2020-01-06,0.9806555132363133,0.9692002098429895,1.0347265161914425
2020-01-07,0.9788746588500786,0.9674401581005153,1.03056771087625
2020-01-08,0.9776917769186515,0.9662710937341965,1.0324392049977373
2020-01-09,0.9731681666736103,0.970741862459366,1.0336868148626444
2020-01-10,0.969234569713146,0.9668180727482644,1.0289041252908717
2020-01-13,0.9684541697551928,0.9660396184845618,1.0330630099301907
2020-01-14,0.9694280629254871,0.9650681534260618,1.03389480272288
2020-01-15,0.9737132820387251,0.9608022066737482,1.034934504051678
2020-01-16,0.9785828221934824,0.9559972348073059,1.0395092850873418
2020-01-17,0.9715706724821059,0.962847544849643,1.0447078710554591
2020-01-21,0.9723498167396558,0.9636196936564292,1.03722189456951
2020-01-22,0.9741056680961457,0.9653597803177507,1.0363901017768207
2020-01-23,0.9774342345270121,0.9686584616248356,1.0345186076553334
2020-01-24,0.9975428131843644,0.9885864978851152,1.0309836072725946
2020-01-27,0.9891203998889317,0.9802397041902224,1.009773367003781
2020-01-28,0.9873025321188945,0.9784381579220853,1.0182990448185283
2020-01-29,0.9877050291030133,0.9780392747075703,1.0201705389400155
2020-01-30,0.972812947764421,0.9927856210378206,1.02058643533636
2020-01-31,0.9746241458087301,0.9946340045111022,1.0051985859681172
2020-02-03,0.958464589890227,0.9781426792310325,1.00332709184663
2020-02-04,0.969798152087663,0.9665764294081765,1.0199625510797798
2020-02-05,0.9709705381485485,0.9654079380781205,1.0320233086013928
2020-02-06,0.9610048839243647,0.9753164999944419,1.0332709184662998
2020-02-07,0.9572922038293415,0.9715485293873727,1.0226658379939564
2020-02-10,0.9499239221233721,0.9640705166897756,1.0266167347730397
2020-02-11,0.9546974091692181,0.959225941229023,1.0345186076553334
2020-02-12,0.9493511269859127,0.9645975830813035,1.0397171936234508
2020-02-13,0.9493511269859127,0.9645975830813035,1.03389480272288
2020-02-14,0.9537427263275753,0.9690597109393895,1.03389480272288
2020-02-18,0.948732188853143,0.9639687048823151,1.0291121131511074
2020-02-19,0.9443460990211613,0.9684252347487086,1.0345186076553334
2020-02-20,0.947778703715104,0.9719453647201,1.0297359180835608
2020-02-21,0.9885020485332082,1.0137070819613774,1.0259929298405863
2020-02-24,1.0100640910541077,1.0358189179837927,0.9819089430417074
2020-02-25,1.0085333662169391,1.0342491624023302,0.9604907149126581
2020-02-26,1.0410174262196834,1.0675615078086977,0.9619463126378008
2020-02-27,1.0484582404991307,1.0599309660795961,0.930962784689333
2020-02-28,1.0272296690588014,1.0813918305814825,0.924308600996073
2020-03-02,1.0174896671614924,1.071138273077396,0.9430234628868192
2020-03-03,1.052599020534589,1.1080988175965707,0.9340818886757273
2020-03-04,1.0183957339443315,1.0720921135343418,0.9663131851373556
2020-03-05,1.0331189303326869,1.0565926154435181,0.9349136814684165
2020-03-06,1.1228844487964251,0.9647875181352128,0.9213974055457876
2020-03-09,1.0820875741599951,0.9998403817404959,0.841339134042306
2020-03-10,1.1450566219947822,0.9416574783152876,0.871906844918556
2020-03-11,1.2766990097190056,0.8333990424592129,0.8211686744264172
2020-03-12,1.1930468827579792,0.8880051806157232,0.7267623342076174
2020-03-13,1.3320861797461987,0.7845158560811454,0.7743814007133619
2020-03-16,1.2915972399904243,0.8083613217253962,0.6841339451338813
2020-03-17,1.3723697210960943,0.7578089145476733,0.7049282890063503
2020-03-18,1.346891567862245,0.7718776974346944,0.6608442625454081
2020-03-19,1.364367379136147,0.7618626455264607,0.6731128889410666
2020-03-20,1.3733350941904625,0.7568550740907275,0.6643793025902104
2020-03-23,1.2482897182596924,0.8257685007301115,0.660012469752719
2020-03-24,1.2933478210519929,0.8555753327854251,0.7201081505143575
2020-03-25,1.3571501111066606,0.8977818178913369,0.7461010803549437
2020-03-26,1.3131733587793217,0.8686903206971165,0.7829070785281091
2020-03-27,1.2940687671974398,0.8813283883803349,0.7575379536199763
2020-03-30,1.2982703854381434,0.8841899097511724,0.7685589304886644
2020-03-31,1.240149201840182,0.8446063494570127,0.7710543088667319
2020-04-01,1.2177409719114645,0.8598675238784487,0.7365356218872717
2020-04-02,1.2423929496763964,0.8424603448737334,0.7498440685979183
2020-04-03,1.1790952920017446,0.8853821648407385,0.7346642070899111
2020-04-06,1.1860814998717157,0.8906281054274756,0.77209401019553
2020-04-07,1.2032296959088467,0.9035046787065468,0.776668711907067
2020-04-08,1.2337152969932947,0.9263963038938517,0.7878976766359908
2020-04-09,1.217837364619435,0.9144735710717263,0.8078602277157706
2020-04-13,1.1984662677410844,0.9290193196688366,0.797463055779536
2020-04-14,1.1507860355980135,0.8920588661128942,0.8101476182336024
2020-04-15,1.1474022567470068,0.894681881887879,0.7779164010961008
2020-04-16,1.1103991740378631,0.9235348734862466,0.7802037916139326
2020-04-17,1.0963508076644874,0.9118506462599739,0.8053649286618297
2020-04-20,1.0745613484775072,0.8937280414309331,0.7951757445858308
2020-04-21,1.0607996365865342,0.9051738540245856,0.7793719988212435
2020-04-22,1.0663886972229975,0.9004047427030889,0.7893532743611335
2020-04-23,1.0796621085502698,0.9116121406641212,0.7851943897218142
2020-04-24,1.095194762044806,0.9247271285758127,0.7949677567255953
2020-04-27,1.1016902314068218,0.9302115747584025,0.8064046299906279
2020-04-28,1.1344500508201412,0.9578723112672042,0.8111873195624005
2020-04-29,1.114398805259345,0.9409420524909619,0.8353087552814995
2020-04-30,1.1386862780148934,0.9204349374827889,0.820544790169837
2020-05-01,1.1407512442095165,0.9187657621647499,0.8026616417476533
2020-05-04,1.1416394130621474,0.9180504273036568,0.8012060440225106
2020-05-05,1.1508318750323399,0.9106583002071753,0.8005822390900571
2020-05-06,1.1318471843655964,0.9256809690327584,0.7941359639329061
2020-05-07,1.1537144021643482,0.9435650682659465,0.807236422783317
2020-05-08,1.1475916078740787,0.9385575423118296,0.8228321806876688
2020-05-11,1.1338881157956862,0.9273501443507973,0.8184653875122407
2020-05-12,1.1502155672364045,0.9139967418064857,0.8086920205084597
2020-05-13,1.160418370515493,0.9058892798489112,0.7970472387073182
2020-05-14,1.158585723342494,0.9073199495710973,0.7899771586177137
2020-05-15,1.1059089083303186,0.9485725942200632,0.7912247684826207
2020-05-18,1.0906185846876568,0.9354576063083718,0.8271989738630968
2020-05-19,1.1145271408802802,0.9559647213165449,0.8157621005980642
2020-05-20,1.105630948722696,0.9483341795874433,0.8336452490202478
2020-05-21,1.1050749234564752,0.9478572593589704,0.826991065326988
2020-05-22,1.0764403115774372,0.9724180598643143,0.8265751689306433
2020-05-26,1.0912222652506482,0.9857715533718584,0.8479933177355659
2020-05-27,1.101780817973488,0.9953097760148518,0.8596381788608342
2020-05-28,1.1023086549851906,0.9957866052800921,0.8679559481394724
2020-05-29,1.127121223675717,1.0182014012021567,0.8683717652116903
2020-06-01,1.1392634888213076,1.0291702935673364,0.8879184992192523
2020-06-02,1.1722588402129046,1.05897712562265,0.8974838783627976
2020-06-03,1.1701471900846296,1.0570695356719908,0.9234768082033838
2020-06-04,1.1907362571309634,1.075668969766272,0.9218133019421323
2020-06-05,1.2049902730986504,1.0885455430453432,0.9380328647789375
