,MLP,LSTM,BuyAndHold
2015-05-29,1.0010247784289272,1.0010247784289272,1.0
2015-06-01,0.990755283610495,0.990755283610495,0.9989752215710728
2015-06-02,1.0058468156500056,0.9756637515709846,1.0092236900233398
2015-06-03,0.9910068619164427,0.9900583936850239,1.0245965393080962
2015-06-04,0.9759153298769322,1.0051354819913445,1.0094799579337497
2015-06-05,0.9779274765794606,1.0072078749375013,0.9941071086489931
2015-06-08,0.9817159737143056,1.011109804517945,0.992057454053568
2015-06-09,0.9537178901869431,0.9822734225905718,0.9882142172979862
2015-06-10,0.9566029108970385,0.9793020206736017,1.0163976277136837
2015-06-11,0.9431397560473115,0.9930846410260903,1.0194722562131773
2015-06-12,0.9554007730793792,1.005994952164851,1.0051242830949187
2015-06-15,0.9573747867371201,1.008073501639739,0.992057454053568
2015-06-16,0.961834614803951,1.0127695042484604,0.9900077017205722
2015-06-17,0.9440784600410503,0.9940730550046916,0.9853958567089023
2015-06-18,0.9199763792605224,1.01945148496318,1.003586968845172
2015-06-19,0.884546291091661,0.9801904160810041,0.9779656511081486
2015-06-22,0.8825379837658518,0.9824158774425277,1.0156290194575956
2015-06-23,0.8751742469865624,0.9906129772414647,1.0133230969517606
2015-06-24,0.8736122396357128,0.9888449353256678,1.0048681129220798
2015-06-25,0.8771698324527653,0.9848180828166412,1.0066615973446658
2015-06-26,0.8375915169408902,1.0292535380289198,1.0107610042730866
2015-06-29,0.8429278637566172,1.0358109753108737,0.9651549922396369
2015-06-30,0.8377482479077907,1.0294461329859346,0.9590059307157909
2015-07-01,0.8344114577857062,1.033546464674296,0.9648988220667978
2015-07-02,0.8648871404588934,1.0712952680871772,0.9610555853112159
2015-07-06,0.8627332949711456,1.0739631358022537,0.9259544073780137
2015-07-07,0.8736871048205815,1.0603274177379876,0.9282603298838487
2015-07-08,0.8529257769913114,1.0855238582079914,0.9164745471818349
2015-07-09,0.8997412516992004,1.145106199485108,0.9382526281632765
2015-07-10,0.8983437443418141,1.1468848156547533,0.9897515315477331
2015-07-13,0.9043995207080631,1.1391536125321218,0.9882142172979862
2015-07-14,0.9013716325249385,1.1429674466653477,0.9948758146426518
